datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,close,close.1,close.2,close.3,close.4,close.5,high,high.1,high.2,high.3,high.4,high.5,low,low.1,low.2,low.3,low.4,low.5,open,open.1,open.2,open.3,open.4,open.5,volume,volume.1,volume.2,volume.3,volume.4,volume.5,symbol,month
2025-10-01 03:45:00+00:00,204.75,872.5,24.989999771118164,277.0,800.9000244140625,164.91000366210938,204.75,872.5,24.989999771118164,277.0,800.9000244140625,164.91000366210938,204.9900054931641,873.25,24.989999771118164,278.54998779296875,801.9500122070312,164.91000366210938,204.0,864.3499755859375,24.5,275.0,797.0,164.91000366210938,204.0,864.7999877929688,24.68000030517578,275.0,800.0,164.91000366210938,0.0,0.0,0.0,0.0,0.0,0.0,NATCOPHARM,2025-10
2025-10-01 03:50:00+00:00,205.50999450683597,873.0,25.229999542236328,278.70001220703125,803.3499755859375,164.91000366210938,205.50999450683597,873.0,25.229999542236328,278.70001220703125,803.3499755859375,164.91000366210938,205.50999450683597,873.0,25.280000686645508,278.75,803.3499755859375,164.91000366210938,204.7400054931641,871.25,24.979999542236328,277.0,799.4500122070312,164.25,204.97999572753903,872.5,24.979999542236328,277.0,800.4500122070312,164.25,958.0,7266.0,12563.0,904.0,10741.0,75.0,NATCOPHARM,2025-10
2025-10-01 03:55:00+00:00,205.5,873.7000122070312,25.100000381469727,277.5,802.9500122070312,164.25,205.5,873.7000122070312,25.100000381469727,277.5,802.9500122070312,164.25,205.6699981689453,874.7999877929688,25.209999084472656,278.79998779296875,804.5,164.25,205.5,870.75,25.100000381469727,277.5,800.5,164.25,205.6699981689453,873.0,25.209999084472656,278.79998779296875,803.3499755859375,164.25,874.0,8925.0,2062.0,648.0,8230.0,64.0,NATCOPHARM,2025-10
2025-10-01 04:00:00+00:00,205.8000030517578,870.5499877929688,25.25,280.8999938964844,809.2999877929688,164.35000610351562,205.8000030517578,870.5499877929688,25.25,280.8999938964844,809.2999877929688,164.35000610351562,205.8000030517578,874.9000244140625,25.25,281.04998779296875,809.2999877929688,164.35000610351562,204.8000030517578,870.0,25.100000381469727,277.6000061035156,802.7999877929688,164.35000610351562,204.8000030517578,874.4500122070312,25.100000381469727,277.6000061035156,802.7999877929688,164.35000610351562,127.0,3896.0,2639.0,700.0,12784.0,35.0,NATCOPHARM,2025-10
2025-10-01 04:05:00+00:00,205.6000061035156,871.5,25.200000762939453,279.70001220703125,812.9500122070312,,205.6000061035156,871.5,25.200000762939453,279.70001220703125,812.9500122070312,,205.97999572753903,873.75,25.25,281.04998779296875,814.7999877929688,,205.6000061035156,870.6500244140625,25.200000762939453,278.29998779296875,809.25,,205.97999572753903,870.6500244140625,25.25,281.04998779296875,809.25,,859.0,3788.0,917.0,301.0,20090.0,,NATCOPHARM,2025-10
2025-10-01 04:10:00+00:00,205.5399932861328,874.5999755859375,25.200000762939453,280.1499938964844,810.3499755859375,,205.5399932861328,874.5999755859375,25.200000762939453,280.1499938964844,810.3499755859375,,205.6000061035156,875.7999877929688,25.25,280.1499938964844,814.0,,205.5399932861328,871.5999755859375,25.190000534057617,280.1499938964844,809.0499877929688,,205.6000061035156,871.5999755859375,25.200000762939453,280.1499938964844,813.4000244140625,,0.0,11410.0,5093.0,29.0,11158.0,,NATCOPHARM,2025-10
2025-10-01 04:15:00+00:00,205.3800048828125,875.7999877929688,25.1299991607666,280.54998779296875,809.0,166.89999389648438,205.3800048828125,875.7999877929688,25.1299991607666,280.54998779296875,809.0,166.89999389648438,205.3800048828125,876.2000122070312,25.149999618530277,280.54998779296875,809.9500122070312,166.89999389648438,205.3800048828125,874.0499877929688,25.1299991607666,280.1499938964844,808.0,166.89999389648438,205.3800048828125,874.25,25.149999618530277,280.29998779296875,809.7999877929688,166.89999389648438,4.0,3733.0,1868.0,352.0,7951.0,1.0,NATCOPHARM,2025-10
2025-10-01 04:20:00+00:00,,873.5999755859375,25.149999618530277,280.1499938964844,808.0999755859375,,,873.5999755859375,25.149999618530277,280.1499938964844,808.0999755859375,,,875.1500244140625,25.149999618530277,280.54998779296875,809.2000122070312,,,872.5,25.100000381469727,280.1499938964844,807.5999755859375,,,875.1500244140625,25.1299991607666,280.54998779296875,808.9000244140625,,,3533.0,4080.0,189.0,5554.0,,NATCOPHARM,2025-10
2025-10-01 04:25:00+00:00,205.2899932861328,874.0999755859375,25.149999618530277,279.54998779296875,809.3499755859375,,205.2899932861328,874.0999755859375,25.149999618530277,279.54998779296875,809.3499755859375,,205.4199981689453,874.0999755859375,25.149999618530277,279.8999938964844,809.3499755859375,,205.1499938964844,872.6500244140625,25.09000015258789,279.29998779296875,808.4000244140625,,205.4199981689453,873.5999755859375,25.09000015258789,279.29998779296875,808.4000244140625,,156.0,1067.0,1134.0,109.0,2587.0,,NATCOPHARM,2025-10
2025-10-01 04:30:00+00:00,205.25999450683597,873.5,25.1299991607666,282.0,807.6500244140625,166.89999389648438,205.25999450683597,873.5,25.1299991607666,282.0,807.6500244140625,166.89999389648438,205.25999450683597,874.7999877929688,25.1299991607666,282.0,809.8499755859375,166.89999389648438,205.25999450683597,873.4000244140625,25.1299991607666,279.0,806.8499755859375,166.89999389648438,205.25999450683597,874.0999755859375,25.1299991607666,279.0,809.3499755859375,166.89999389648438,91.0,847.0,1189.0,679.0,5246.0,333.0,NATCOPHARM,2025-10
