datetime,adj_close,adj_close,adj_close,close,close,close,high,high,high,low,low,low,open,open,open,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,483.8500061035156,149.35000610351562,17491.0,483.8500061035156,149.35000610351562,17491.0,484.6000061035156,149.35000610351562,17571.0,475.0,148.0,17243.0,475.0,148.47999572753906,17470.0,0.0,0.0,0.0,JSWHL,2025-09
2025-09-01 03:50:00+00:00,486.1000061035156,150.3300018310547,17522.0,486.1000061035156,150.3300018310547,17522.0,487.3500061035156,150.6999969482422,17561.0,483.6000061035156,149.3699951171875,17522.0,484.29998779296875,149.3699951171875,17556.0,2222.0,342887.0,6.0,JSWHL,2025-09
2025-09-01 03:55:00+00:00,486.95001220703125,150.47000122070312,17515.0,486.95001220703125,150.47000122070312,17515.0,487.1499938964844,150.47000122070312,17515.0,485.29998779296875,149.86000061035156,17470.0,486.1499938964844,150.2899932861328,17490.0,1463.0,54477.0,12.0,JSWHL,2025-09
2025-09-01 04:00:00+00:00,487.6499938964844,151.1999969482422,17488.0,487.6499938964844,151.1999969482422,17488.0,487.6499938964844,151.36000061035156,17528.0,484.3500061035156,150.3000030517578,17485.0,486.3999938964844,150.5500030517578,17522.0,6269.0,186010.0,11.0,JSWHL,2025-09
2025-09-01 04:05:00+00:00,487.1499938964844,151.5,17477.0,487.1499938964844,151.5,17477.0,488.1499938964844,151.74000549316406,17515.0,487.04998779296875,150.92999267578125,17473.0,487.75,151.22000122070312,17515.0,516.0,209925.0,11.0,JSWHL,2025-09
2025-09-01 04:10:00+00:00,489.1499938964844,151.74000549316406,17410.0,489.1499938964844,151.74000549316406,17410.0,489.8500061035156,151.94000244140625,17477.0,487.1499938964844,151.11000061035156,17408.0,487.1499938964844,151.5500030517578,17477.0,4213.0,334640.0,112.0,JSWHL,2025-09
2025-09-01 04:15:00+00:00,490.1000061035156,151.32000732421875,17416.0,490.1000061035156,151.32000732421875,17416.0,490.79998779296875,151.88999938964844,17437.0,489.25,151.3000030517578,17400.0,489.25,151.75,17437.0,311.0,118061.0,24.0,JSWHL,2025-09
2025-09-01 04:20:00+00:00,490.0,150.99000549316406,17347.0,490.0,150.99000549316406,17347.0,490.1000061035156,151.39999389648438,17415.0,489.3999938964844,150.99000549316406,17331.0,490.1000061035156,151.38999938964844,17394.0,371.0,76799.0,13.0,JSWHL,2025-09
2025-09-01 04:25:00+00:00,489.6000061035156,151.10000610351562,17358.0,489.6000061035156,151.10000610351562,17358.0,490.04998779296875,151.6999969482422,17392.0,489.3500061035156,150.89999389648438,17352.0,490.04998779296875,151.0,17368.0,9296.0,93591.0,9.0,JSWHL,2025-09
2025-09-01 04:30:00+00:00,490.1000061035156,151.0,17306.0,490.1000061035156,151.0,17306.0,490.3500061035156,151.2100067138672,17357.0,489.75,150.85000610351562,17306.0,489.95001220703125,151.1199951171875,17357.0,1607.0,90474.0,22.0,JSWHL,2025-09
2025-09-01 04:35:00+00:00,490.0,150.6999969482422,17250.0,490.0,150.6999969482422,17250.0,490.1000061035156,151.05999755859375,17345.0,490.0,150.63999938964844,17250.0,490.1000061035156,151.05999755859375,17306.0,263.0,32692.0,21.0,JSWHL,2025-09
2025-09-01 04:40:00+00:00,489.8500061035156,150.3000030517578,17257.0,489.8500061035156,150.3000030517578,17257.0,490.20001220703125,150.92999267578125,17307.0,489.8500061035156,150.3000030517578,17251.0,490.1499938964844,150.6699981689453,17261.0,140.0,119011.0,19.0,JSWHL,2025-09
2025-09-01 04:45:00+00:00,489.79998779296875,150.75,17256.0,489.79998779296875,150.75,17256.0,490.0,150.85000610351562,17261.0,489.75,150.14999389648438,17256.0,490.0,150.25,17257.0,584.0,234361.0,6.0,JSWHL,2025-09
2025-09-01 04:50:00+00:00,490.04998779296875,150.55999755859375,17250.0,490.04998779296875,150.55999755859375,17250.0,490.04998779296875,151.22000122070312,17256.0,489.6499938964844,150.5,17250.0,489.95001220703125,150.8000030517578,17256.0,3398.0,155814.0,23.0,JSWHL,2025-09
2025-09-01 04:55:00+00:00,490.29998779296875,150.74000549316406,17203.0,490.29998779296875,150.74000549316406,17203.0,490.5,150.97999572753906,17250.0,490.0,150.55999755859375,17203.0,490.04998779296875,150.55999755859375,17250.0,543.0,35536.0,10.0,JSWHL,2025-09
